molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3901435,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@H](O)C2)c1,3.2,active
CHEMBL4108652,O=C(Nc1ccc(C(F)(F)C(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,0.9,active
CHEMBL3897706,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1,21.6,active
CHEMBL3906709,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1O,5.3,active
CHEMBL3953095,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)ccc1N1C[C@H](O)[C@@H](O)C1,1.3,active
CHEMBL4107033,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c(OC)n1,2.2,active
CHEMBL4110566,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,124.0,active
CHEMBL4109149,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2N2CC[C@@H](O)C2)cn1,633.0,active
CHEMBL4115154,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,88.0,active
CHEMBL4114324,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccccc2)c1,1117.0,intermediate
CHEMBL4109872,NC[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,800.0,active
CHEMBL3986284,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(C)(O)C2)cn1,513.0,active
CHEMBL3903302,CC(C)(O)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,855.0,active
CHEMBL4110570,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,13.0,active
CHEMBL4106838,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,12.0,active
CHEMBL3937525,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(C#N)c1,38.0,active
CHEMBL4106732,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,19.0,active
CHEMBL4113224,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,24.0,active
CHEMBL3951459,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,273.0,active
CHEMBL4107401,O=C(Nc1ccc(C(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,130.0,active
CHEMBL4113196,O=C(Nc1ccc(OC(F)(F)C(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,442.0,active
CHEMBL4108925,CC(F)(F)Oc1ccc(NC(=O)c2cnc(N3CC[C@@H](O)C3)c(-c3cncnc3)c2)cc1,554.0,active
CHEMBL4115894,,169.0,active
CHEMBL4106602,O=C(Nc1ccc(SC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,10.0,active
CHEMBL4110478,O=C(Nc1ccc([S+]([O-])C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,580.0,active
CHEMBL3898258,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,213.0,active
CHEMBL3942231,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@H](O)C2)c(-c2cncnc2)c1,130.0,active
CHEMBL3943799,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](CO)[C@@H](O)C2)c(-c2cncnc2)c1,38.0,active
CHEMBL3901435,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@H](O)C2)c1,93.0,active
CHEMBL4108652,O=C(Nc1ccc(C(F)(F)C(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,24.0,active
CHEMBL3897706,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1,370.0,active
CHEMBL3906709,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1O,165.0,active
CHEMBL3953095,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)ccc1N1C[C@H](O)[C@@H](O)C1,35.0,active
CHEMBL4107033,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c(OC)n1,36.0,active
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,86.1,active
CHEMBL3647967,C=CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,32.3,active
CHEMBL3956542,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1,5.6,active
CHEMBL3973934,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cnc(OCCO)nc2)c1,6.5,active
CHEMBL3944484,N#Cc1cncc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)c1,3.9,active
CHEMBL3903055,Nc1cnc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1,7.0,active
CHEMBL3978018,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cnccn2)c1,3.1,active
CHEMBL3970195,COC(=O)c1cc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cs1,3.3,active
CHEMBL3898997,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2ccc(CN3CCCC3)s2)c1,3.0,active
CHEMBL3981592,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-n2ccnc2)c1,1.9,active
CHEMBL3908038,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cccc(-c2cncnc2)c1,22.0,active
CHEMBL3953864,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cccc(-c2cncnc2)c1,9.5,active
CHEMBL3982552,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1,3.0,active
CHEMBL3959105,O=C(Nc1ccc(CC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1,233.0,active
CHEMBL3893615,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2C)cn1,3.0,active
CHEMBL3935043,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,8.5,active
CHEMBL3962532,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1,4.0,active
CHEMBL3979404,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-n1ccnc1,4.0,active
CHEMBL3950377,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncs1,3.0,active
CHEMBL3890053,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cncnc2)c1,3.2,active
CHEMBL3962584,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2F)cn1,12.0,active
CHEMBL3966024,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cccnc2)c1,13.0,active
CHEMBL3936180,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2ccncc2)c1,44.0,active
CHEMBL3974522,Cn1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2F)cn1,35.0,active
CHEMBL3941662,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cc[nH]n2)c1,31.0,active
CHEMBL3986601,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cncnc2)c1,3.0,active
CHEMBL3912888,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2Cl)cn1,8.1,active
CHEMBL3935589,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cccnc2)c1,13.0,active
CHEMBL3898136,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2ccncc2)c1,31.0,active
CHEMBL3926555,Cn1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2Cl)cn1,27.0,active
CHEMBL3946836,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cc[nH]n2)c1,4.9,active
CHEMBL3915183,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,3.0,active
CHEMBL3941523,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1,3.2,active
CHEMBL3964661,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccc(F)nc1,3.4,active
CHEMBL3952623,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccncc1,8.7,active
CHEMBL3939263,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cc[nH]n1,13.0,active
CHEMBL3944685,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccc2c(c1)OCO2,9.9,active
CHEMBL3922918,COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccc(C(C)=O)s1,3.4,active
CHEMBL3950645,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(OCCN2CCOCC2)c(-c2cncnc2)c1,3.6,active
CHEMBL3935357,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(OCCO)c(-c2cncnc2)c1,3.0,active
CHEMBL3959348,CC(C)CN1CCN(CCOc2ccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CC1,3.0,active
CHEMBL3908521,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(OCCN2CCCC2)c(-c2cncnc2)c1,3.0,active
CHEMBL3936467,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)c(-c2cncnc2)c1,13.0,active
CHEMBL3913939,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncnc2)c1,6.8,active
CHEMBL3945358,Cc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,3.0,active
CHEMBL3987130,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(C2=CCOCC2)c(-c2cncnc2)c1,6.0,active
CHEMBL3917389,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(C2CCOCC2)c(-c2cncnc2)c1,3.0,active
CHEMBL3981919,CC(C)(C#N)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,1.0,active
CHEMBL4110559,N#CC1(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CCC1,9.0,active
CHEMBL3977121,COc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,3.0,active
CHEMBL3957513,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCNCCO)c(-c2cncnc2)c1,4.2,active
CHEMBL3933477,COCCOc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,63.0,active
CHEMBL3948857,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCO)c(-c2cncnc2)c1,23.0,active
CHEMBL3921051,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OC2CCOCC2)c(-c2cncnc2)c1,8.9,active
CHEMBL3918819,COCCOc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,51.0,active
CHEMBL3945503,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCO)c(-c2ccn[nH]2)c1,717.0,active
CHEMBL3932245,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cncnc2)c1,10.0,active
CHEMBL3965671,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(C(F)(F)F)c(-c2cncnc2)c1,22.0,active
CHEMBL3926819,CCOc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,49.0,active
CHEMBL3965050,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc(-c2cncnc2)ccc1F,20.0,active
CHEMBL3953423,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1F,36.0,active
CHEMBL3979039,Nc1ncc(-c2cncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1,3.5,active
CHEMBL3941239,COc1ncccc1-c1cncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)c1,69.0,active
CHEMBL3970802,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cccnc2O)c1,77.0,active
CHEMBL3969764,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cnn(CCO)c2)c1,114.0,active
CHEMBL3930248,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2ncc[nH]2)c1,5.0,active
CHEMBL3923412,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(OC2CCOCC2)c(-c2cncnc2)c1,1.2,active
CHEMBL3959861,COC(=O)c1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,3.0,active
CHEMBL3928833,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccn2)cn1,3.0,active
CHEMBL3967484,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccnc(-c2cncnc2)c1,13.0,active
CHEMBL3937862,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncnc2)n1,660.0,active
CHEMBL3975996,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc(-c2cncnc2)ccn1,650.0,active
CHEMBL3950095,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)n1,684.0,active
CHEMBL3889746,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cccnc2)c1,8.7,active
CHEMBL3956542,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1,3.4,active
CHEMBL3935043,Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,3.5,active
CHEMBL3945358,Cc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,2.3,active
CHEMBL3943529,N#CC1(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CCOCC1,6.6,active
CHEMBL3981919,CC(C)(C#N)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,30.0,active
CHEMBL4110559,N#CC1(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CCC1,6.2,active
CHEMBL3933477,COCCOc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,51.0,active
CHEMBL3948857,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCO)c(-c2cncnc2)c1,23.0,active
CHEMBL3921051,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OC2CCOCC2)c(-c2cncnc2)c1,22.0,active
CHEMBL3918819,COCCOc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,40.0,active
CHEMBL3945503,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCO)c(-c2ccn[nH]2)c1,390.0,active
CHEMBL3932245,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cncnc2)c1,9.9,active
CHEMBL3926819,CCOc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,9.4,active
CHEMBL3965050,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc(-c2cncnc2)ccc1F,93.0,active
CHEMBL3979039,Nc1ncc(-c2cncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1,31.5,active
CHEMBL3969764,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cnn(CCO)c2)c1,200.0,active
CHEMBL3951132,CC(C)(O)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,9.3,active
CHEMBL3923412,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(OC2CCOCC2)c(-c2cncnc2)c1,3.8,active
CHEMBL3959861,COC(=O)c1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,1.6,active
CHEMBL3950095,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)n1,540.0,active
CHEMBL3958784,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncc(F)c2)c1,26.0,active
CHEMBL3972135,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(Cl)c(-c2cncnc2)c1,2.9,active
CHEMBL3901009,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cncc(F)c2)c1,4.9,active
CHEMBL3977120,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(Cl)c(-c2cncc(F)c2)c1,3.9,active
CHEMBL3910059,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cccnc2)c1,10.0,active
CHEMBL3985189,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2ccn[nH]2)c1,55.0,active
CHEMBL4111774,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CC[C@@H](O)C2)c(-c2cncs2)c1,4.0,active
CHEMBL3893954,CC1(O)CCN(c2ccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncs2)C1,3.0,active
CHEMBL3962900,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncs2)c1,3.0,active
CHEMBL3923589,CO[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncs2)C[C@@H]1O,4.0,active
CHEMBL4106560,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2C[C@H](O)[C@@H](CO)C2)c(-c2cncs2)c1,1.1,active
CHEMBL4108880,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1,9.0,active
CHEMBL4109844,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccoc2)c1,3.0,active
CHEMBL4108473,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cnoc2)c1,9.0,active
CHEMBL4112690,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2nccs2)c1,10.0,active
CHEMBL4110991,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncs2)c1,5.3,active
CHEMBL4106581,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)s1,3.0,active
CHEMBL4112551,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2csc(CO)c2)c1,3.0,active
CHEMBL3921587,C[C@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,1.0,active
CHEMBL4114922,C[C@@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,2.5,active
CHEMBL3923154,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2ccn[nH]2)c1,3.0,active
CHEMBL3897019,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)s1,3.0,active
CHEMBL4108670,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C[C@H](O)[C@@H](CO)C2)c(-c2cncs2)c1,10.0,active
CHEMBL3899632,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOCC2)c(-c2ccn[nH]2)c1,5.0,active
CHEMBL3901311,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,7.0,active
CHEMBL3890658,CN(CCO)c1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncs1,3.0,active
CHEMBL3959733,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,0.9,active
CHEMBL4110588,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1,2.4,active
CHEMBL3985022,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1ccn[nH]1,2.7,active
CHEMBL3984547,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1ccn[nH]1,1.0,active
CHEMBL4106490,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1,3.7,active
CHEMBL3899209,CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1ccn[nH]1,11.0,active
CHEMBL3900003,CCN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1ccn[nH]1,4.5,active
CHEMBL3971478,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2ccc[nH]2)c1,3.0,active
CHEMBL3900366,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2N2C[C@H](O)[C@@H](O)C2)[nH]1,0.1,active
CHEMBL4108980,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,6.0,active
CHEMBL3909373,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)[nH]1,0.1,active
CHEMBL3979517,NC12CC1CN(c1ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc1-c1ccn[nH]1)C2,3.0,active
CHEMBL3905223,N[C@H]1[C@@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)F)cc4)cc3-c3ccn[nH]3)C[C@H]12,1.5,active
CHEMBL3945312,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCNC3(CC3)C2)c(-c2ccn[nH]2)c1,9.0,active
CHEMBL3982715,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOC(CO)C2)c(-c2ccn[nH]2)c1,5.0,active
CHEMBL3957410,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1,2.0,active
CHEMBL3958479,CN(C)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,8.0,active
CHEMBL3930961,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(CO)C2)c(-c2ccn[nH]2)c1,3.0,active
CHEMBL3969546,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,4.0,active
CHEMBL3936417,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(O)C2)[nH]n1,7.0,active
CHEMBL3951572,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(CO)C2)[nH]n1,2.0,active
CHEMBL3963812,N#Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCCC2)[nH]n1,19.0,active
CHEMBL4114855,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,4.0,active
CHEMBL3939643,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)[nH]1,1.0,active
CHEMBL4112901,Cn1c(C#N)ccc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,0.9,active
CHEMBL3929135,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(F)(F)C2)c(-c2ccn[nH]2)c1,5.5,active
CHEMBL3926537,CC1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,0.1,active
CHEMBL3923720,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC3(CNC3)C2)c(-c2ccn[nH]2)c1,1.3,active
CHEMBL3951432,NCC1(F)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,4.9,active
CHEMBL4110627,N[C@@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@H]1F,3.0,active
CHEMBL3983162,CN(C)[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@@H]1O,0.1,active
CHEMBL3916724,NC12CC1CN(c1ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc1-c1ccn[nH]1)C2,1.0,active
CHEMBL3910722,N[C@H]1[C@@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc3-c3ccn[nH]3)C[C@H]12,1.0,active
CHEMBL3921088,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCNC3(CC3)C2)c(-c2ccn[nH]2)c1,1.0,active
CHEMBL3954059,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(C3CC3)CC2)c(-c2ccn[nH]2)c1,5.8,active
CHEMBL3947817,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CCF)CC2)c(-c2ccn[nH]2)c1,5.7,active
CHEMBL3973884,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CC(F)F)CC2)c(-c2ccn[nH]2)c1,26.0,active
