,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,norm_value,pIC50
882,CHEMBL2070047,COc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1.Cl,10000.0,inactive,558.6080000000001,5.253600000000004,2.0,5.0,10000.0,5.0
884,CHEMBL2070050,CCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1.Cl,10000.0,inactive,518.5430000000001,4.3762000000000025,2.0,5.0,10000.0,5.0
885,CHEMBL2070051,CCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2n1.Cl,10000.0,inactive,532.5700000000002,4.684620000000004,2.0,5.0,10000.0,5.0
886,CHEMBL2070075,CCOc1ccc2cc(-c3nn(C4CCN(C)CC4)c4ncnc(N)c34)ccc2c1.Cl,10000.0,inactive,532.5700000000002,4.456020000000003,1.0,6.0,10000.0,5.0
888,CHEMBL2151321,CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1,1.2,active,529.5260000000001,6.355840000000005,2.0,7.0,1.2,8.920818753952375
889,CHEMBL2152704,Cc1ccc(O)cc1-n1c(=O)c2c(c3c(N)ncnc31)CCCC2,864.0,active,493.6150000000002,4.590320000000004,2.0,7.0,864.0,6.063486257521107
890,CHEMBL1214141,Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,0.97,active,533.5580000000002,3.8510200000000028,1.0,7.0,0.97,9.013228265733755
891,CHEMBL2178281,CC(C)c1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,130.0,active,546.5970000000002,4.695020000000004,1.0,6.0,130.0,6.886056647693163
892,CHEMBL2178280,CN1CCN(Cc2ccc(NC(=O)c3ccc(C4CC4)c(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc2C(F)(F)F)CC1,659.0,active,531.5820000000002,5.289620000000005,2.0,4.0,659.0,6.18111458540599
893,CHEMBL2178279,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,38.0,active,562.5960000000002,4.693220000000005,2.0,6.0,38.0,7.42021640338319
894,CHEMBL2178278,CN1CCN(Cc2ccc(NC(=O)c3ccc(Br)c(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc2C(F)(F)F)CC1,1.94,active,608.6680000000002,6.351620000000006,2.0,5.0,1.94,8.712198270069774
895,CHEMBL2178277,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc2C(F)(F)F)CC1,0.98,active,572.6350000000001,5.562020000000005,2.0,5.0,0.98,9.008773924307505
896,CHEMBL2178276,CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc2C(F)(F)F)CC1,9.83,active,546.5970000000002,4.993040000000004,2.0,5.0,9.83,8.007446482167865
897,CHEMBL2178275,CN1CCN(Cc2ccc(NC(=O)c3cccc(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc2C(F)(F)F)CC1,38.9,active,552.988,5.029600000000005,2.0,5.0,38.9,7.410050398674292
898,CHEMBL2178274,Cc1ncn(-c2cc(NC(=O)c3ccc(C)c(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc(C(F)(F)F)c2)n1,7.93,active,558.6080000000001,5.253600000000004,2.0,5.0,7.93,8.100726812682396
899,CHEMBL2178273,Cc1ccc(C(=O)Nc2cc(-n3cncn3)cc(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,10.6,active,546.5970000000002,4.938600000000004,2.0,5.0,10.6,7.97469413473523
900,CHEMBL2178272,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc(C(F)(F)F)c2)cn1,12.7,active,518.5430000000001,4.3762000000000025,2.0,5.0,12.7,7.896196279044043
901,CHEMBL2178271,Cc1ccc(C(=O)Nc2ccc(CN3C[C@@H]4CN(C)C[C@@H]4C3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,18.7,active,532.5700000000002,4.684620000000004,2.0,5.0,18.7,7.728158393463501
902,CHEMBL2178270,Cc1ccc(C(=O)Nc2ccc(CN3CCC(N(C)C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,11.4,active,532.5700000000002,4.456020000000003,1.0,6.0,11.4,7.943095148663527
903,CHEMBL2178269,Cc1ccc(C(=O)Nc2ccc(CN3CCC(N4CCN(C)CC4)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,18.0,active,488.01700000000034,3.3135400000000015,3.0,9.0,18.0,7.7447274948966935
904,CHEMBL2178268,Cc1ccc(C(=O)Nc2ccc(CN3CCCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,0.94,active,529.5260000000001,6.355840000000005,2.0,7.0,0.94,9.0268721464003
905,CHEMBL2178267,Cc1ccc(C(=O)Nc2ccc(CN3CCOCC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,32.8,active,493.6150000000002,4.590320000000004,2.0,7.0,32.8,7.484126156288321
906,CHEMBL2177650,Cc1ccc(C(=O)Nc2ccc(CN3CCCCC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,272.0,active,533.5580000000002,3.8510200000000028,1.0,7.0,272.0,6.565431095965801
907,CHEMBL2177649,Cc1ccc(C(=O)Nc2ccc(CN3CC[C@@H](N(C)C)C3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,14.2,active,546.5970000000002,4.695020000000004,1.0,6.0,14.2,7.847711655616943
908,CHEMBL2177648,Cc1ccc(C(=O)Nc2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,5.09,active,531.5820000000002,5.289620000000005,2.0,4.0,5.09,8.293282217663242
909,CHEMBL2177647,Cc1ccc(C(=O)Nc2ccc(CN3CCCC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,31.5,active,562.5960000000002,4.693220000000005,2.0,6.0,31.5,7.501689446210399
910,CHEMBL2177646,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]nc(C)c3c2)nn1,2.18,active,608.6680000000002,6.351620000000006,2.0,5.0,2.18,8.661543506395395
911,CHEMBL2177645,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,1.12,active,572.6350000000001,5.562020000000005,2.0,5.0,1.12,8.950781977329818
912,CHEMBL2177644,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2ccc3[nH]ncc3c2)nn1,250.0,active,546.5970000000002,4.993040000000004,2.0,5.0,250.0,6.6020599913279625
913,CHEMBL2177643,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2ccc3[nH]ccc3c2)nn1,334.0,active,552.988,5.029600000000005,2.0,5.0,334.0,6.476253533188435
914,CHEMBL2177642,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ccc3c2)nn1,1.22,active,558.6080000000001,5.253600000000004,2.0,5.0,1.22,8.913640169325252
915,CHEMBL2177641,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3ncnn3c2)nn1,206.0,active,546.5970000000002,4.938600000000004,2.0,5.0,206.0,6.686132779630847
917,CHEMBL2177639,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(NCc3ccccc3)nc2)nn1,486.0,active,532.5700000000002,4.684620000000004,2.0,5.0,486.0,6.313363730737707
918,CHEMBL2177638,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(NC3CCCCC3)nc2)nn1,342.0,active,532.5700000000002,4.456020000000003,1.0,6.0,342.0,6.465973893943865
919,CHEMBL2177637,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(NC(C)C)nc2)nn1,341.0,active,488.01700000000034,3.3135400000000015,3.0,9.0,341.0,6.467245621007502
920,CHEMBL2177636,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(NC3CC3)nc2)nn1,89.4,active,529.5260000000001,6.355840000000005,2.0,7.0,89.4,7.048662481204082
921,CHEMBL2177635,CCNc1ncc(-c2cn(-c3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)nn2)cn1,29.6,active,493.6150000000002,4.590320000000004,2.0,7.0,29.6,7.528708288941061
922,CHEMBL2177634,CNc1ncc(-c2cn(-c3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)nn2)cn1,25.2,active,533.5580000000002,3.8510200000000028,1.0,7.0,25.2,7.598599459218456
923,CHEMBL2177633,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(N)nc2)nn1,10.6,active,546.5970000000002,4.695020000000004,1.0,6.0,10.6,7.97469413473523
924,CHEMBL2177632,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3ccccn23)nn1,14.4,active,531.5820000000002,5.289620000000005,2.0,4.0,14.4,7.841637507904751
925,CHEMBL2177631,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnn3cccnc23)nn1,122.0,active,562.5960000000002,4.693220000000005,2.0,6.0,122.0,6.913640169325252
